libdc1394 error: Failed to initialize libdc1394
Input dim is 96
Dim after convolution 0 = 92
Number of parameters is     9408.0
Dim after pooling 0 is 46
Dim after convolution 1 = 46
Number of parameters is   179200.0
Dim after pooling 1 is 23
Dim after convolution 2 = 23
Number of parameters is   193536.0
Dim after pooling 2 is 11
Dim after convolution 3 = 11
Number of parameters is   552960.0
Dim after pooling 3 is 5
Dim after convolution 4 = 5
Number of parameters is  1474560.0
Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration  6300: accuracy_at_1 = 30.47%; accuracy_at_5 = 52.73%; loss = 3.004481  (2.031352 s/it)
Iteration  6310: accuracy_at_1 = 23.44%; accuracy_at_5 = 53.91%; loss = 3.034608  (2.029623 s/it)
Iteration  6320: accuracy_at_1 = 27.73%; accuracy_at_5 = 57.03%; loss = 2.962152  (2.030925 s/it)
Iteration  6330: accuracy_at_1 = 24.61%; accuracy_at_5 = 52.34%; loss = 3.164593  (2.031299 s/it)
Iteration  6340: accuracy_at_1 = 20.70%; accuracy_at_5 = 50.39%; loss = 3.272909  (2.028820 s/it)
Iteration  6350: accuracy_at_1 = 22.27%; accuracy_at_5 = 48.83%; loss = 3.179634  (2.028957 s/it)
Iteration  6360: accuracy_at_1 = 20.31%; accuracy_at_5 = 46.09%; loss = 3.321157  (2.029137 s/it)
Iteration  6370: accuracy_at_1 = 23.05%; accuracy_at_5 = 51.95%; loss = 3.008643  (2.029471 s/it)
Iteration  6380: accuracy_at_1 = 26.95%; accuracy_at_5 = 53.91%; loss = 3.030083  (2.029928 s/it)
Iteration  6390: accuracy_at_1 = 32.03%; accuracy_at_5 = 57.42%; loss = 2.980394  (2.029484 s/it)
Iteration  6400: accuracy_at_1 = 25.78%; accuracy_at_5 = 55.86%; loss = 3.007638  (2.029595 s/it)
Iteration  6410: accuracy_at_1 = 28.91%; accuracy_at_5 = 52.34%; loss = 2.982989  (2.030591 s/it)
Iteration  6420: accuracy_at_1 = 19.53%; accuracy_at_5 = 46.09%; loss = 3.285687  (2.030560 s/it)
Iteration  6430: accuracy_at_1 = 21.88%; accuracy_at_5 = 49.22%; loss = 3.255383  (2.029334 s/it)
Iteration  6440: accuracy_at_1 = 19.14%; accuracy_at_5 = 48.83%; loss = 3.383585  (2.031047 s/it)
Iteration  6450: accuracy_at_1 = 32.42%; accuracy_at_5 = 63.67%; loss = 2.809920  (2.029653 s/it)
Iteration  6460: accuracy_at_1 = 24.22%; accuracy_at_5 = 56.25%; loss = 3.053500  (2.030905 s/it)
Iteration  6470: accuracy_at_1 = 25.00%; accuracy_at_5 = 59.77%; loss = 2.948444  (2.028882 s/it)
Iteration  6480: accuracy_at_1 = 23.83%; accuracy_at_5 = 48.44%; loss = 3.072505  (2.028768 s/it)
Iteration  6490: accuracy_at_1 = 27.34%; accuracy_at_5 = 55.86%; loss = 2.990202  (2.029090 s/it)
Iteration  6500: accuracy_at_1 = 24.61%; accuracy_at_5 = 54.69%; loss = 2.988307  (2.029333 s/it)
Iteration  6510: accuracy_at_1 = 21.48%; accuracy_at_5 = 50.00%; loss = 3.215249  (2.029959 s/it)
Iteration  6520: accuracy_at_1 = 24.61%; accuracy_at_5 = 55.08%; loss = 3.044995  (2.029936 s/it)
Iteration  6530: accuracy_at_1 = 20.31%; accuracy_at_5 = 51.17%; loss = 3.279242  (2.030857 s/it)
Iteration  6540: accuracy_at_1 = 27.73%; accuracy_at_5 = 59.77%; loss = 2.931584  (2.029877 s/it)
Iteration  6550: accuracy_at_1 = 18.36%; accuracy_at_5 = 49.22%; loss = 3.316494  (2.029797 s/it)
Iteration  6560: accuracy_at_1 = 21.88%; accuracy_at_5 = 49.61%; loss = 3.242533  (2.030133 s/it)
Iteration  6570: accuracy_at_1 = 21.48%; accuracy_at_5 = 51.95%; loss = 3.191565  (2.030401 s/it)
Iteration  6580: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.92%; loss = 3.365067  (2.030335 s/it)
Iteration  6590: accuracy_at_1 = 21.88%; accuracy_at_5 = 47.66%; loss = 3.232569  (2.031604 s/it)
Iteration  6600: accuracy_at_1 = 26.17%; accuracy_at_5 = 51.56%; loss = 3.001462  (2.029775 s/it)
Iteration  6610: accuracy_at_1 = 20.70%; accuracy_at_5 = 53.52%; loss = 3.194580  (2.029711 s/it)
Iteration  6620: accuracy_at_1 = 21.88%; accuracy_at_5 = 48.83%; loss = 3.206720  (2.030574 s/it)
Iteration  6630: accuracy_at_1 = 22.66%; accuracy_at_5 = 54.30%; loss = 3.016897  (2.028661 s/it)
Iteration  6640: accuracy_at_1 = 20.31%; accuracy_at_5 = 49.61%; loss = 3.197702  (2.030433 s/it)
Iteration  6650: accuracy_at_1 = 24.22%; accuracy_at_5 = 57.42%; loss = 3.018275  (2.028936 s/it)
Iteration  6660: accuracy_at_1 = 24.61%; accuracy_at_5 = 53.91%; loss = 3.009055  (2.030115 s/it)
Iteration  6670: accuracy_at_1 = 26.17%; accuracy_at_5 = 55.86%; loss = 3.013766  (2.030829 s/it)
Iteration  6680: accuracy_at_1 = 22.66%; accuracy_at_5 = 54.30%; loss = 3.101747  (2.031299 s/it)
Iteration  6690: accuracy_at_1 = 24.61%; accuracy_at_5 = 47.66%; loss = 3.154841  (2.031701 s/it)
Iteration  6700: accuracy_at_1 = 19.92%; accuracy_at_5 = 46.88%; loss = 3.285841  (2.030965 s/it)
Iteration  6710: accuracy_at_1 = 24.22%; accuracy_at_5 = 57.03%; loss = 2.794820  (2.030331 s/it)
Iteration  6720: accuracy_at_1 = 22.27%; accuracy_at_5 = 49.61%; loss = 3.167481  (2.030424 s/it)
Iteration  6730: accuracy_at_1 = 23.05%; accuracy_at_5 = 56.25%; loss = 2.988913  (2.028776 s/it)
Iteration  6740: accuracy_at_1 = 28.91%; accuracy_at_5 = 57.42%; loss = 2.953830  (2.029954 s/it)
Iteration  6750: accuracy_at_1 = 22.27%; accuracy_at_5 = 52.34%; loss = 3.222336  (2.029784 s/it)
Iteration  6760: accuracy_at_1 = 20.70%; accuracy_at_5 = 49.22%; loss = 3.265265  (2.029189 s/it)
Iteration  6770: accuracy_at_1 = 27.73%; accuracy_at_5 = 52.34%; loss = 3.139248  (2.028268 s/it)
Iteration  6780: accuracy_at_1 = 23.83%; accuracy_at_5 = 51.95%; loss = 3.142167  (2.030494 s/it)
Iteration  6790: accuracy_at_1 = 23.05%; accuracy_at_5 = 50.39%; loss = 3.101086  (2.032063 s/it)
Iteration  6800: accuracy_at_1 = 26.95%; accuracy_at_5 = 53.91%; loss = 3.054043  (2.030184 s/it)
Iteration  6810: accuracy_at_1 = 23.44%; accuracy_at_5 = 55.08%; loss = 2.999753  (2.030353 s/it)
Iteration  6820: accuracy_at_1 = 27.34%; accuracy_at_5 = 54.69%; loss = 3.032603  (2.030480 s/it)
Iteration  6830: accuracy_at_1 = 25.00%; accuracy_at_5 = 55.86%; loss = 2.994485  (2.031265 s/it)
Iteration  6840: accuracy_at_1 = 26.95%; accuracy_at_5 = 60.16%; loss = 2.935323  (2.030233 s/it)
Iteration  6850: accuracy_at_1 = 24.61%; accuracy_at_5 = 51.56%; loss = 3.143564  (2.029745 s/it)
Iteration  6860: accuracy_at_1 = 28.52%; accuracy_at_5 = 56.25%; loss = 2.917490  (2.028108 s/it)
Iteration  6870: accuracy_at_1 = 27.34%; accuracy_at_5 = 55.47%; loss = 3.018860  (2.029801 s/it)
Iteration  6880: accuracy_at_1 = 25.39%; accuracy_at_5 = 55.86%; loss = 2.997890  (2.029021 s/it)
Iteration  6890: accuracy_at_1 = 25.00%; accuracy_at_5 = 51.17%; loss = 3.145659  (2.029615 s/it)
Iteration  6900: accuracy_at_1 = 22.66%; accuracy_at_5 = 51.56%; loss = 3.065071  (2.029916 s/it)
Iteration  6910: accuracy_at_1 = 27.34%; accuracy_at_5 = 55.86%; loss = 3.149796  (2.029361 s/it)
Iteration  6920: accuracy_at_1 = 23.83%; accuracy_at_5 = 56.25%; loss = 3.040654  (2.030193 s/it)
Iteration  6930: accuracy_at_1 = 24.22%; accuracy_at_5 = 55.47%; loss = 3.049322  (2.030808 s/it)
Iteration  6940: accuracy_at_1 = 21.48%; accuracy_at_5 = 47.27%; loss = 3.153884  (2.031343 s/it)
Iteration  6950: accuracy_at_1 = 23.83%; accuracy_at_5 = 48.83%; loss = 3.209964  (2.030525 s/it)
Iteration  6960: accuracy_at_1 = 27.73%; accuracy_at_5 = 57.42%; loss = 2.901630  (2.030896 s/it)
Iteration  6970: accuracy_at_1 = 20.31%; accuracy_at_5 = 47.66%; loss = 3.232966  (2.030786 s/it)
Iteration  6980: accuracy_at_1 = 23.83%; accuracy_at_5 = 55.86%; loss = 2.995476  (2.029723 s/it)
Iteration  6990: accuracy_at_1 = 25.78%; accuracy_at_5 = 50.39%; loss = 3.161552  (2.029338 s/it)
Iteration  7000: accuracy_at_1 = 19.92%; accuracy_at_5 = 50.00%; loss = 3.305538  (2.029738 s/it)
Iteration  7010: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.12%; loss = 3.166649  (2.030519 s/it)
Iteration  7020: accuracy_at_1 = 23.44%; accuracy_at_5 = 49.22%; loss = 3.251658  (2.029693 s/it)
Iteration  7030: accuracy_at_1 = 23.44%; accuracy_at_5 = 52.34%; loss = 3.106724  (2.030621 s/it)
Iteration  7040: accuracy_at_1 = 25.78%; accuracy_at_5 = 53.12%; loss = 3.055990  (2.030205 s/it)
Iteration  7050: accuracy_at_1 = 27.34%; accuracy_at_5 = 53.91%; loss = 3.015153  (2.031453 s/it)
Iteration  7060: accuracy_at_1 = 25.39%; accuracy_at_5 = 56.64%; loss = 3.044921  (2.030354 s/it)
Iteration  7070: accuracy_at_1 = 21.88%; accuracy_at_5 = 47.27%; loss = 3.279223  (2.030459 s/it)
Iteration  7080: accuracy_at_1 = 24.22%; accuracy_at_5 = 55.86%; loss = 2.996197  (2.030097 s/it)
Iteration  7090: accuracy_at_1 = 26.56%; accuracy_at_5 = 50.78%; loss = 3.021101  (2.030989 s/it)
Iteration  7100: accuracy_at_1 = 23.83%; accuracy_at_5 = 53.52%; loss = 3.121012  (2.031586 s/it)
Iteration  7110: accuracy_at_1 = 30.47%; accuracy_at_5 = 60.94%; loss = 2.805670  (2.031151 s/it)
Iteration  7120: accuracy_at_1 = 22.27%; accuracy_at_5 = 49.22%; loss = 3.104807  (2.029950 s/it)
Iteration  7130: accuracy_at_1 = 30.08%; accuracy_at_5 = 53.52%; loss = 3.016396  (2.029673 s/it)
Iteration  7140: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 2.924006  (2.029945 s/it)
Iteration  7150: accuracy_at_1 = 25.78%; accuracy_at_5 = 54.30%; loss = 3.030145  (2.030393 s/it)
Iteration  7160: accuracy_at_1 = 23.83%; accuracy_at_5 = 53.52%; loss = 3.131489  (2.029827 s/it)
Iteration  7170: accuracy_at_1 = 24.61%; accuracy_at_5 = 54.69%; loss = 3.057305  (2.030025 s/it)
Iteration  7180: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.12%; loss = 3.041404  (2.029982 s/it)
Iteration  7190: accuracy_at_1 = 23.44%; accuracy_at_5 = 54.69%; loss = 3.069268  (2.030807 s/it)
Iteration  7200: accuracy_at_1 = 26.17%; accuracy_at_5 = 54.69%; loss = 2.889980  (2.031232 s/it)
Iteration  7210: accuracy_at_1 = 25.39%; accuracy_at_5 = 56.64%; loss = 3.098787  (2.030890 s/it)
Iteration  7220: accuracy_at_1 = 19.92%; accuracy_at_5 = 50.00%; loss = 3.196543  (2.030542 s/it)
Iteration  7230: accuracy_at_1 = 30.47%; accuracy_at_5 = 55.08%; loss = 2.933868  (2.030404 s/it)
Iteration  7240: accuracy_at_1 = 27.34%; accuracy_at_5 = 55.47%; loss = 2.982030  (2.029061 s/it)
Iteration  7250: accuracy_at_1 = 24.61%; accuracy_at_5 = 52.34%; loss = 3.097759  (2.030164 s/it)
Iteration  7260: accuracy_at_1 = 21.09%; accuracy_at_5 = 53.12%; loss = 3.142625  (2.029062 s/it)
Iteration  7270: accuracy_at_1 = 27.73%; accuracy_at_5 = 53.91%; loss = 2.895595  (2.030985 s/it)
Iteration  7280: accuracy_at_1 = 30.86%; accuracy_at_5 = 57.81%; loss = 2.880512  (2.029887 s/it)
Iteration  7290: accuracy_at_1 = 21.48%; accuracy_at_5 = 51.95%; loss = 3.254144  (2.030288 s/it)
Iteration  7300: accuracy_at_1 = 27.34%; accuracy_at_5 = 55.86%; loss = 3.077638  (2.030190 s/it)
Iteration  7310: accuracy_at_1 = 26.95%; accuracy_at_5 = 57.81%; loss = 2.839482  (2.030632 s/it)
Iteration  7320: accuracy_at_1 = 17.58%; accuracy_at_5 = 48.83%; loss = 3.230699  (2.031439 s/it)
Iteration  7330: accuracy_at_1 = 23.83%; accuracy_at_5 = 55.08%; loss = 3.061801  (2.030755 s/it)
Iteration  7340: accuracy_at_1 = 24.61%; accuracy_at_5 = 51.17%; loss = 3.101879  (2.030107 s/it)
Iteration  7350: accuracy_at_1 = 26.56%; accuracy_at_5 = 50.78%; loss = 3.044732  (2.031344 s/it)
Iteration  7360: accuracy_at_1 = 33.59%; accuracy_at_5 = 62.89%; loss = 2.735308  (2.029894 s/it)
Iteration  7370: accuracy_at_1 = 26.95%; accuracy_at_5 = 57.81%; loss = 2.919362  (2.030404 s/it)
Iteration  7380: accuracy_at_1 = 23.05%; accuracy_at_5 = 51.17%; loss = 3.010896  (2.029818 s/it)
Iteration  7390: accuracy_at_1 = 25.00%; accuracy_at_5 = 55.08%; loss = 3.010137  (2.029566 s/it)
Iteration  7400: accuracy_at_1 = 26.17%; accuracy_at_5 = 52.34%; loss = 3.113478  (2.029447 s/it)
Iteration  7410: accuracy_at_1 = 26.95%; accuracy_at_5 = 53.52%; loss = 2.941471  (2.029969 s/it)
Iteration  7420: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 2.983165  (2.031486 s/it)
Iteration  7430: accuracy_at_1 = 27.73%; accuracy_at_5 = 52.73%; loss = 3.021223  (2.031973 s/it)
Iteration  7440: accuracy_at_1 = 19.53%; accuracy_at_5 = 51.95%; loss = 3.190264  (2.031269 s/it)
Iteration  7450: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.52%; loss = 3.097248  (2.029542 s/it)
Iteration  7460: accuracy_at_1 = 20.31%; accuracy_at_5 = 52.73%; loss = 3.191961  (2.030922 s/it)
Iteration  7470: accuracy_at_1 = 28.52%; accuracy_at_5 = 55.47%; loss = 2.944057  (2.030553 s/it)
Iteration  7480: accuracy_at_1 = 30.08%; accuracy_at_5 = 52.34%; loss = 2.946248  (2.030487 s/it)
Iteration  7490: accuracy_at_1 = 27.73%; accuracy_at_5 = 53.91%; loss = 2.978541  (2.030923 s/it)
Iteration  7500: accuracy_at_1 = 25.78%; accuracy_at_5 = 51.17%; loss = 3.041775  (2.029668 s/it)
Iteration  7510: accuracy_at_1 = 24.61%; accuracy_at_5 = 54.69%; loss = 3.081854  (2.028831 s/it)
Iteration  7520: accuracy_at_1 = 26.17%; accuracy_at_5 = 56.25%; loss = 2.852418  (2.029855 s/it)
Iteration  7530: accuracy_at_1 = 25.78%; accuracy_at_5 = 50.00%; loss = 3.158226  (2.029006 s/it)
Iteration  7540: accuracy_at_1 = 23.83%; accuracy_at_5 = 50.39%; loss = 3.191162  (2.030721 s/it)
Iteration  7550: accuracy_at_1 = 21.09%; accuracy_at_5 = 50.39%; loss = 3.236288  (2.030235 s/it)
Iteration  7560: accuracy_at_1 = 22.66%; accuracy_at_5 = 58.20%; loss = 3.061156  (2.030156 s/it)
Iteration  7570: accuracy_at_1 = 26.95%; accuracy_at_5 = 49.22%; loss = 3.076193  (2.030560 s/it)
Iteration  7580: accuracy_at_1 = 25.00%; accuracy_at_5 = 49.61%; loss = 2.982333  (2.031287 s/it)
Iteration  7590: accuracy_at_1 = 26.17%; accuracy_at_5 = 53.91%; loss = 2.991625  (2.032269 s/it)
Iteration  7600: accuracy_at_1 = 27.73%; accuracy_at_5 = 55.47%; loss = 2.982520  (2.031204 s/it)
Iteration  7610: accuracy_at_1 = 21.48%; accuracy_at_5 = 51.95%; loss = 3.103214  (2.031825 s/it)
Iteration  7620: accuracy_at_1 = 23.83%; accuracy_at_5 = 58.20%; loss = 3.002204  (2.030108 s/it)
Iteration  7630: accuracy_at_1 = 30.08%; accuracy_at_5 = 53.91%; loss = 3.095336  (2.029532 s/it)
Iteration  7640: accuracy_at_1 = 26.56%; accuracy_at_5 = 51.95%; loss = 2.984552  (2.029179 s/it)
Iteration  7650: accuracy_at_1 = 22.66%; accuracy_at_5 = 55.08%; loss = 3.063266  (2.029445 s/it)
Iteration  7660: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.30%; loss = 3.009953  (2.029736 s/it)
Iteration  7670: accuracy_at_1 = 21.88%; accuracy_at_5 = 48.05%; loss = 3.265952  (2.029331 s/it)
Iteration  7680: accuracy_at_1 = 28.12%; accuracy_at_5 = 54.69%; loss = 3.101958  (2.030865 s/it)
Iteration  7690: accuracy_at_1 = 22.66%; accuracy_at_5 = 48.05%; loss = 3.192975  (2.030400 s/it)
Iteration  7700: accuracy_at_1 = 29.69%; accuracy_at_5 = 54.30%; loss = 2.962462  (2.030811 s/it)
Iteration  7710: accuracy_at_1 = 25.39%; accuracy_at_5 = 55.86%; loss = 3.109047  (2.030262 s/it)
Iteration  7720: accuracy_at_1 = 19.53%; accuracy_at_5 = 50.78%; loss = 3.355359  (2.031386 s/it)
Iteration  7730: accuracy_at_1 = 23.44%; accuracy_at_5 = 49.61%; loss = 3.104022  (2.029999 s/it)
Iteration  7740: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.12%; loss = 3.064186  (2.031001 s/it)
Iteration  7750: accuracy_at_1 = 25.39%; accuracy_at_5 = 51.95%; loss = 3.126259  (2.029929 s/it)
Iteration  7760: accuracy_at_1 = 28.52%; accuracy_at_5 = 59.77%; loss = 2.925769  (2.030781 s/it)
Iteration  7770: accuracy_at_1 = 17.97%; accuracy_at_5 = 51.17%; loss = 3.186803  (2.028946 s/it)
Iteration  7780: accuracy_at_1 = 25.78%; accuracy_at_5 = 54.69%; loss = 3.039427  (2.029829 s/it)
Iteration  7790: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 2.989077  (2.029638 s/it)
Iteration  7800: accuracy_at_1 = 26.56%; accuracy_at_5 = 51.17%; loss = 3.093220  (2.028593 s/it)
Iteration  7810: accuracy_at_1 = 27.73%; accuracy_at_5 = 59.77%; loss = 2.857145  (2.030867 s/it)
Iteration  7820: accuracy_at_1 = 23.44%; accuracy_at_5 = 48.05%; loss = 3.152114  (2.031651 s/it)
Iteration  7830: accuracy_at_1 = 26.17%; accuracy_at_5 = 55.86%; loss = 2.989393  (2.031218 s/it)
Iteration  7840: accuracy_at_1 = 26.56%; accuracy_at_5 = 57.03%; loss = 3.091406  (2.031243 s/it)
Iteration  7850: accuracy_at_1 = 26.17%; accuracy_at_5 = 53.91%; loss = 2.930924  (2.030949 s/it)
Iteration  7860: accuracy_at_1 = 21.88%; accuracy_at_5 = 55.86%; loss = 2.923986  (2.030771 s/it)
Iteration  7870: accuracy_at_1 = 25.39%; accuracy_at_5 = 52.34%; loss = 3.016748  (2.031852 s/it)
Iteration  7880: accuracy_at_1 = 28.52%; accuracy_at_5 = 57.42%; loss = 2.932148  (2.030694 s/it)
Iteration  7890: accuracy_at_1 = 30.08%; accuracy_at_5 = 57.81%; loss = 2.958089  (2.030107 s/it)
Iteration  7900: accuracy_at_1 = 30.08%; accuracy_at_5 = 54.30%; loss = 3.004887  (2.029084 s/it)
Iteration  7910: accuracy_at_1 = 31.64%; accuracy_at_5 = 54.69%; loss = 3.015264  (2.030446 s/it)
Iteration  7920: accuracy_at_1 = 21.88%; accuracy_at_5 = 53.91%; loss = 3.018198  (2.030059 s/it)
Iteration  7930: accuracy_at_1 = 25.78%; accuracy_at_5 = 54.30%; loss = 3.049088  (2.030067 s/it)
Iteration  7940: accuracy_at_1 = 25.39%; accuracy_at_5 = 53.52%; loss = 3.002714  (2.030266 s/it)
Iteration  7950: accuracy_at_1 = 27.34%; accuracy_at_5 = 58.59%; loss = 2.870741  (2.030344 s/it)
Iteration  7960: accuracy_at_1 = 23.44%; accuracy_at_5 = 53.52%; loss = 3.044823  (2.031106 s/it)
Iteration  7970: accuracy_at_1 = 30.86%; accuracy_at_5 = 60.55%; loss = 2.897227  (2.030723 s/it)
Iteration  7980: accuracy_at_1 = 22.27%; accuracy_at_5 = 53.52%; loss = 3.059148  (2.031690 s/it)
Iteration  7990: accuracy_at_1 = 24.22%; accuracy_at_5 = 51.95%; loss = 3.018051  (2.031285 s/it)
Iteration  8000: accuracy_at_1 = 28.12%; accuracy_at_5 = 56.25%; loss = 2.978623  (2.031559 s/it)
Iteration  8010: accuracy_at_1 = 25.00%; accuracy_at_5 = 51.95%; loss = 3.034919  (2.029863 s/it)
Iteration  8020: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.52%; loss = 3.135412  (2.029513 s/it)
Iteration  8030: accuracy_at_1 = 24.61%; accuracy_at_5 = 53.52%; loss = 3.037827  (2.028868 s/it)
Iteration  8040: accuracy_at_1 = 23.44%; accuracy_at_5 = 54.69%; loss = 3.144593  (2.030294 s/it)
Iteration  8050: accuracy_at_1 = 24.22%; accuracy_at_5 = 55.86%; loss = 3.020608  (2.030155 s/it)
Iteration  8060: accuracy_at_1 = 27.73%; accuracy_at_5 = 57.81%; loss = 2.915211  (2.031159 s/it)
Iteration  8070: accuracy_at_1 = 27.73%; accuracy_at_5 = 55.47%; loss = 2.981843  (2.031227 s/it)
Iteration  8080: accuracy_at_1 = 24.22%; accuracy_at_5 = 55.47%; loss = 3.028014  (2.031623 s/it)
Iteration  8090: accuracy_at_1 = 27.34%; accuracy_at_5 = 54.30%; loss = 2.939172  (2.030423 s/it)
Iteration  8100: accuracy_at_1 = 27.34%; accuracy_at_5 = 57.03%; loss = 3.003953  (2.030473 s/it)
Iteration  8110: accuracy_at_1 = 26.56%; accuracy_at_5 = 50.39%; loss = 3.106634  (2.031099 s/it)
Iteration  8120: accuracy_at_1 = 26.56%; accuracy_at_5 = 51.95%; loss = 3.143187  (2.031229 s/it)
Iteration  8130: accuracy_at_1 = 27.73%; accuracy_at_5 = 58.98%; loss = 2.835165  (2.030236 s/it)
Iteration  8140: accuracy_at_1 = 26.17%; accuracy_at_5 = 55.08%; loss = 2.941675  (2.029554 s/it)
Iteration  8150: accuracy_at_1 = 26.17%; accuracy_at_5 = 53.52%; loss = 3.054412  (2.030452 s/it)
Iteration  8160: accuracy_at_1 = 25.39%; accuracy_at_5 = 55.08%; loss = 2.936074  (2.029350 s/it)
Iteration  8170: accuracy_at_1 = 19.53%; accuracy_at_5 = 51.56%; loss = 3.185081  (2.029201 s/it)
Iteration  8180: accuracy_at_1 = 26.95%; accuracy_at_5 = 53.52%; loss = 3.057230  (2.029125 s/it)
Iteration  8190: accuracy_at_1 = 25.78%; accuracy_at_5 = 51.56%; loss = 3.091076  (2.030292 s/it)
Iteration  8200: accuracy_at_1 = 28.52%; accuracy_at_5 = 58.20%; loss = 2.912582  (2.032512 s/it)
Iteration  8210: accuracy_at_1 = 31.25%; accuracy_at_5 = 58.59%; loss = 2.817134  (2.032201 s/it)
Iteration  8220: accuracy_at_1 = 29.30%; accuracy_at_5 = 55.86%; loss = 2.834306  (2.030420 s/it)
Iteration  8230: accuracy_at_1 = 27.34%; accuracy_at_5 = 60.16%; loss = 2.835863  (2.031886 s/it)
Iteration  8240: accuracy_at_1 = 22.66%; accuracy_at_5 = 53.91%; loss = 3.078445  (2.031359 s/it)
Iteration  8250: accuracy_at_1 = 31.25%; accuracy_at_5 = 58.59%; loss = 2.990567  (2.030577 s/it)
Iteration  8260: accuracy_at_1 = 23.05%; accuracy_at_5 = 50.39%; loss = 3.185860  (2.029981 s/it)
Iteration  8270: accuracy_at_1 = 29.30%; accuracy_at_5 = 60.55%; loss = 2.812692  (2.029592 s/it)
Iteration  8280: accuracy_at_1 = 28.91%; accuracy_at_5 = 53.91%; loss = 2.960871  (2.029844 s/it)
Iteration  8290: accuracy_at_1 = 24.61%; accuracy_at_5 = 47.66%; loss = 3.083168  (2.029899 s/it)
Iteration  8300: accuracy_at_1 = 29.30%; accuracy_at_5 = 60.55%; loss = 2.785485  (2.030031 s/it)
Iteration  8310: accuracy_at_1 = 23.83%; accuracy_at_5 = 55.08%; loss = 3.024733  (2.029327 s/it)
Iteration  8320: accuracy_at_1 = 25.78%; accuracy_at_5 = 58.59%; loss = 2.922433  (2.031497 s/it)
Iteration  8330: accuracy_at_1 = 23.05%; accuracy_at_5 = 51.17%; loss = 3.036325  (2.030258 s/it)
Iteration  8340: accuracy_at_1 = 24.22%; accuracy_at_5 = 60.16%; loss = 2.934386  (2.031473 s/it)
Iteration  8350: accuracy_at_1 = 29.69%; accuracy_at_5 = 52.73%; loss = 2.961144  (2.031438 s/it)
Iteration  8360: accuracy_at_1 = 25.78%; accuracy_at_5 = 55.86%; loss = 3.021597  (2.030598 s/it)
Iteration  8370: accuracy_at_1 = 26.17%; accuracy_at_5 = 53.12%; loss = 3.050434  (2.031816 s/it)
Iteration  8380: accuracy_at_1 = 31.25%; accuracy_at_5 = 56.64%; loss = 2.880255  (2.031567 s/it)
Iteration  8390: accuracy_at_1 = 25.78%; accuracy_at_5 = 55.08%; loss = 3.027518  (2.030315 s/it)
Iteration  8400: accuracy_at_1 = 23.44%; accuracy_at_5 = 53.91%; loss = 3.008005  (2.029346 s/it)
Iteration  8410: accuracy_at_1 = 22.66%; accuracy_at_5 = 50.39%; loss = 3.141306  (2.029801 s/it)
Iteration  8420: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.81%; loss = 2.825541  (2.030422 s/it)
Iteration  8430: accuracy_at_1 = 27.73%; accuracy_at_5 = 56.25%; loss = 2.905099  (2.029915 s/it)
Iteration  8440: accuracy_at_1 = 22.27%; accuracy_at_5 = 54.30%; loss = 2.996529  (2.030569 s/it)
Iteration  8450: accuracy_at_1 = 23.83%; accuracy_at_5 = 57.81%; loss = 3.000981  (2.030594 s/it)
Iteration  8460: accuracy_at_1 = 29.69%; accuracy_at_5 = 53.12%; loss = 2.930168  (2.030221 s/it)
Iteration  8470: accuracy_at_1 = 26.17%; accuracy_at_5 = 56.64%; loss = 2.969967  (2.031031 s/it)
Iteration  8480: accuracy_at_1 = 24.22%; accuracy_at_5 = 55.86%; loss = 2.953664  (2.030447 s/it)
Iteration  8490: accuracy_at_1 = 30.08%; accuracy_at_5 = 55.86%; loss = 2.841108  (2.030380 s/it)
Iteration  8500: accuracy_at_1 = 30.08%; accuracy_at_5 = 58.20%; loss = 2.868896  (2.030397 s/it)
Iteration  8510: accuracy_at_1 = 28.52%; accuracy_at_5 = 59.77%; loss = 2.924633  (2.030009 s/it)
Iteration  8520: accuracy_at_1 = 25.00%; accuracy_at_5 = 50.78%; loss = 3.167567  (2.030099 s/it)
Iteration  8530: accuracy_at_1 = 21.09%; accuracy_at_5 = 44.14%; loss = 3.305526  (2.029960 s/it)
Iteration  8540: accuracy_at_1 = 28.12%; accuracy_at_5 = 53.91%; loss = 3.034670  (2.029532 s/it)
Iteration  8550: accuracy_at_1 = 26.17%; accuracy_at_5 = 53.12%; loss = 3.067251  (2.030330 s/it)
Iteration  8560: accuracy_at_1 = 28.12%; accuracy_at_5 = 55.86%; loss = 3.050869  (2.029975 s/it)
Iteration  8570: accuracy_at_1 = 25.39%; accuracy_at_5 = 56.25%; loss = 3.006142  (2.029368 s/it)
